metric,val_prec,val_recall,val_f1,test_prec,test_recall,test_f1,name,freeze_enc,params,data,tag_emb_type,tag_emb,tag_rnn,par_rnn,par_rnn_l,mlp_h,arc_norm,par_rnn_h,par_type,par_gnn_layers,seed,training_steps
parser_labeled_results,0.6618,0.6777,0.6697,0.7157,0.6899,0.7026,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,1,400,simple,0,0,2000
parser_labeled_results,0.6785,0.6472,0.6624,0.7139,0.6418,0.6759,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,1,400,simple,0,2,2000
parser_labeled_results,0.6284,0.676,0.6513,0.6714,0.6827,0.677,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,0,400,simple,0,1,2000
parser_labeled_results,0.6487,0.676,0.6621,0.6921,0.6755,0.6837,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,0,400,simple,0,4,2000
parser_labeled_results,0.6485,0.648,0.6482,0.6532,0.6202,0.6363,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,0,400,simple,0,0,2000
parser_labeled_results,0.673,0.643,0.6577,0.6931,0.6298,0.6599,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,0,400,simple,0,3,2000
parser_labeled_results,0.6055,0.6859,0.6432,0.6386,0.6755,0.6565,bert-base-uncased,frozen,8.35,ade,linear,0,0,LSTM,2,300,0,400,simple,0,2,2000
parser_labeled_results,0.6264,0.7049,0.6633,0.6452,0.6731,0.6588,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,1,400,simple,0,1,2000
parser_labeled_results,0.6708,0.6752,0.673,0.7054,0.6562,0.68,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,1,400,simple,0,4,2000
parser_labeled_results,0.6586,0.6933,0.6755,0.6764,0.6683,0.6723,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,1,400,simple,0,3,2000
parser_labeled_results,0.6729,0.6562,0.6644,0.7147,0.6562,0.6842,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,1,400,simple,0,2,2000
parser_labeled_results,0.6464,0.6496,0.648,0.6583,0.6298,0.6437,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,1,400,simple,0,0,2000
parser_labeled_results,0.6669,0.6554,0.6611,0.6812,0.637,0.6584,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,0,400,simple,0,1,2000
parser_labeled_results,0.6696,0.6216,0.6447,0.6793,0.601,0.6378,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,0,400,simple,0,3,2000
parser_labeled_results,0.6446,0.6595,0.652,0.6585,0.6442,0.6513,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,0,400,simple,0,2,2000
parser_labeled_results,0.6541,0.6719,0.6629,0.6759,0.6418,0.6584,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,0,400,simple,0,4,2000
parser_labeled_results,0.637,0.6843,0.6598,0.6444,0.649,0.6467,bert-base-uncased,frozen,7.95,ade,linear,0,0,LSTM,2,100,0,400,simple,0,0,2000
parser_labeled_results,0.6653,0.6884,0.6767,0.682,0.6755,0.6787,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,1,400,simple,0,1,2000
parser_labeled_results,0.6942,0.6661,0.6798,0.6961,0.6442,0.6692,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,1,400,simple,0,4,2000
parser_labeled_results,0.6506,0.6768,0.6634,0.6773,0.6611,0.6691,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,1,400,simple,0,3,2000
parser_labeled_results,0.6632,0.6364,0.6496,0.6848,0.637,0.66,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,1,400,simple,0,0,2000
parser_labeled_results,0.6615,0.6735,0.6675,0.6794,0.6418,0.6601,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,1,400,simple,0,2,2000
parser_labeled_results,0.6617,0.587,0.6221,0.6573,0.5625,0.6062,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,0,400,simple,0,4,2000
parser_labeled_results,0.6566,0.629,0.6425,0.664,0.6034,0.6322,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,0,400,simple,0,0,2000
parser_labeled_results,0.6568,0.6406,0.6486,0.6897,0.625,0.6557,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,0,400,simple,0,1,2000
parser_labeled_results,0.6258,0.6851,0.6541,0.6393,0.6731,0.6557,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,0,400,simple,0,2,2000
parser_labeled_results,0.663,0.6505,0.6567,0.6935,0.6418,0.6667,bert-base-uncased,frozen,8.83,ade,linear,0,0,LSTM,2,500,0,400,simple,0,3,2000
parser_labeled_results,0.6664,0.6244,0.6447,0.6253,0.5993,0.612,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,1,400,simple,0,4,2000
parser_labeled_results,0.6664,0.6258,0.6455,0.6264,0.6068,0.6164,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,1,400,simple,0,1,2000
parser_labeled_results,0.6613,0.6449,0.653,0.6325,0.6218,0.6271,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,1,400,simple,0,3,2000
parser_labeled_results,0.6589,0.6449,0.6519,0.6348,0.6231,0.6289,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,1,400,simple,0,0,2000
parser_labeled_results,0.663,0.6371,0.6498,0.6193,0.6109,0.6151,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,1,400,simple,0,2,2000
parser_labeled_results,0.6654,0.64,0.6525,0.6161,0.6048,0.6104,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,0,400,simple,0,0,2000
parser_labeled_results,0.6632,0.6393,0.651,0.6205,0.6095,0.615,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,0,400,simple,0,4,2000
parser_labeled_results,0.6467,0.6343,0.6404,0.6081,0.6048,0.6064,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,0,400,simple,0,1,2000
parser_labeled_results,0.6567,0.6414,0.649,0.6197,0.6109,0.6153,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,0,400,simple,0,3,2000
parser_labeled_results,0.6566,0.6343,0.6453,0.6067,0.5939,0.6002,bert-base-uncased,frozen,8.49,yamakata,linear,0,0,LSTM,2,300,0,400,simple,0,2,2000
parser_labeled_results,0.6615,0.64,0.6506,0.6296,0.6082,0.6187,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,1,400,simple,0,2,2000
parser_labeled_results,0.6478,0.6414,0.6446,0.6176,0.6143,0.616,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,1,400,simple,0,4,2000
parser_labeled_results,0.6654,0.6386,0.6517,0.6258,0.6075,0.6165,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,1,400,simple,0,3,2000
parser_labeled_results,0.6721,0.6449,0.6582,0.6447,0.6333,0.639,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,1,400,simple,0,0,2000
parser_labeled_results,0.658,0.6449,0.6514,0.615,0.6041,0.6095,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,1,400,simple,0,1,2000
parser_labeled_results,0.658,0.6421,0.6499,0.6301,0.6245,0.6273,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,0,400,simple,0,1,2000
parser_labeled_results,0.649,0.6435,0.6463,0.5954,0.5925,0.5939,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,0,400,simple,0,2,2000
parser_labeled_results,0.6644,0.63,0.6468,0.6268,0.6088,0.6177,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,0,400,simple,0,3,2000
parser_labeled_results,0.6585,0.6286,0.6432,0.6032,0.5884,0.5957,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,0,400,simple,0,0,2000
parser_labeled_results,0.6598,0.6393,0.6494,0.6268,0.6136,0.6201,bert-base-uncased,frozen,8.09,yamakata,linear,0,0,LSTM,2,100,0,400,simple,0,4,2000
parser_labeled_results,0.6659,0.6556,0.6607,0.6231,0.6163,0.6197,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,1,400,simple,0,1,2000
parser_labeled_results,0.6619,0.623,0.6418,0.632,0.6027,0.617,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,1,400,simple,0,4,2000
parser_labeled_results,0.6702,0.6308,0.6499,0.6331,0.6034,0.6179,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,1,400,simple,0,3,2000
parser_labeled_results,0.6601,0.64,0.6499,0.6162,0.6007,0.6083,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,1,400,simple,0,0,2000
parser_labeled_results,0.657,0.6435,0.6502,0.6343,0.6313,0.6328,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,1,400,simple,0,2,2000
parser_labeled_results,0.6524,0.6279,0.6399,0.6168,0.6034,0.61,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,0,400,simple,0,3,2000
parser_labeled_results,0.6642,0.6421,0.653,0.631,0.6143,0.6225,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,0,400,simple,0,4,2000
parser_labeled_results,0.6534,0.6506,0.652,0.6105,0.6143,0.6124,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,0,400,simple,0,2,2000
parser_labeled_results,0.6589,0.6244,0.6412,0.6307,0.6088,0.6196,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,0,400,simple,0,1,2000
parser_labeled_results,0.6608,0.6364,0.6484,0.6281,0.6136,0.6208,bert-base-uncased,frozen,8.97,yamakata,linear,0,0,LSTM,2,500,0,400,simple,0,0,2000
parser_labeled_results,0.6398,0.5541,0.5939,0.6017,0.5441,0.5714,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,1,400,simple,0,2,2000
parser_labeled_results,0.6391,0.5945,0.616,0.6355,0.5994,0.6169,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,1,400,simple,0,3,2000
parser_labeled_results,0.5971,0.6147,0.6058,0.556,0.5859,0.5706,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,1,400,simple,0,1,2000
parser_labeled_results,0.6848,0.5541,0.6126,0.6256,0.5546,0.588,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,1,400,simple,0,0,2000
parser_labeled_results,0.6486,0.5486,0.5944,0.5976,0.5127,0.5519,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,1,400,simple,0,4,2000
parser_labeled_results,0.6683,0.5101,0.5786,0.6468,0.5202,0.5766,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,0,400,simple,0,0,2000
parser_labeled_results,0.6419,0.5064,0.5662,0.5878,0.4753,0.5256,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,0,400,simple,0,1,2000
parser_labeled_results,0.648,0.5101,0.5708,0.6522,0.5635,0.6047,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,0,400,simple,0,4,2000
parser_labeled_results,0.5298,0.5706,0.5495,0.5263,0.568,0.5464,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,0,400,simple,0,3,2000
parser_labeled_results,0.5533,0.5431,0.5481,0.5559,0.5426,0.5492,bert-base-uncased,frozen,8.39,conll04,linear,0,0,LSTM,2,300,0,400,simple,0,2,2000
parser_labeled_results,0.6283,0.5303,0.5751,0.6235,0.5396,0.5785,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,1,400,simple,0,4,2000
parser_labeled_results,0.6947,0.5761,0.6299,0.6429,0.565,0.6014,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,1,400,simple,0,0,2000
parser_labeled_results,0.6488,0.5321,0.5847,0.6364,0.5546,0.5927,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,1,400,simple,0,2,2000
parser_labeled_results,0.6317,0.5633,0.5955,0.5894,0.5471,0.5674,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,1,400,simple,0,1,2000
parser_labeled_results,0.5905,0.545,0.5668,0.5804,0.5501,0.5649,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,1,400,simple,0,3,2000
parser_labeled_results,0.6497,0.5376,0.5884,0.6491,0.5531,0.5973,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,0,400,simple,0,1,2000
parser_labeled_results,0.7448,0.4606,0.5692,0.7295,0.4918,0.5875,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,0,400,simple,0,2,2000
parser_labeled_results,0.7165,0.5193,0.6021,0.697,0.5501,0.6149,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,0,400,simple,0,0,2000
parser_labeled_results,0.6352,0.5688,0.6002,0.6319,0.58,0.6048,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,0,400,simple,0,3,2000
parser_labeled_results,0.6539,0.5028,0.5685,0.6455,0.5172,0.5743,bert-base-uncased,frozen,7.99,conll04,linear,0,0,LSTM,2,100,0,400,simple,0,4,2000
parser_labeled_results,0.6169,0.5615,0.5879,0.6104,0.562,0.5852,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,1,400,simple,0,4,2000
parser_labeled_results,0.6255,0.567,0.5948,0.6,0.5785,0.589,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,1,400,simple,0,0,2000
parser_labeled_results,0.6179,0.5578,0.5863,0.5836,0.5635,0.5734,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,1,400,simple,0,3,2000
parser_labeled_results,0.608,0.5835,0.5955,0.5891,0.5635,0.576,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,1,400,simple,0,2,2000
parser_labeled_results,0.6703,0.5706,0.6165,0.6339,0.5486,0.5881,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,1,400,simple,0,1,2000
parser_labeled_results,0.6082,0.5468,0.5758,0.5845,0.5635,0.5738,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,0,400,simple,0,2,2000
parser_labeled_results,0.5898,0.5303,0.5585,0.5747,0.5232,0.5477,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,0,400,simple,0,0,2000
parser_labeled_results,0.5611,0.5394,0.55,0.571,0.559,0.565,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,0,400,simple,0,3,2000
parser_labeled_results,0.6452,0.5339,0.5843,0.6235,0.5321,0.5742,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,0,400,simple,0,1,2000
parser_labeled_results,0.6123,0.5101,0.5566,0.6027,0.5306,0.5644,bert-base-uncased,frozen,8.87,conll04,linear,0,0,LSTM,2,500,0,400,simple,0,4,2000
parser_labeled_results,0.2962,0.21,0.2458,0.3392,0.2237,0.2696,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,1,400,simple,0,3,2000
parser_labeled_results,0.2603,0.253,0.2566,0.3174,0.3006,0.3088,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,1,400,simple,0,2,2000
parser_labeled_results,0.2787,0.238,0.2567,0.3558,0.2686,0.3061,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,1,400,simple,0,0,2000
parser_labeled_results,0.2479,0.208,0.2262,0.3229,0.2631,0.2899,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,1,400,simple,0,4,2000
parser_labeled_results,0.2757,0.22,0.2447,0.3468,0.2538,0.2931,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,1,400,simple,0,1,2000
parser_labeled_results,0.2115,0.272,0.238,0.2736,0.3312,0.2997,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,0,400,simple,0,4,2000
parser_labeled_results,0.294,0.202,0.2395,0.3249,0.2131,0.2573,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,0,400,simple,0,3,2000
parser_labeled_results,0.2375,0.219,0.2279,0.307,0.2612,0.2823,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,0,400,simple,0,1,2000
parser_labeled_results,0.2492,0.223,0.2354,0.2831,0.2506,0.2658,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,0,400,simple,0,0,2000
parser_labeled_results,0.295,0.236,0.2622,0.3209,0.2473,0.2794,bert-base-uncased,frozen,4.57,scierc,linear,0,0,LSTM,1,300,0,400,simple,0,2,2000
parser_labeled_results,0.3273,0.198,0.2467,0.3692,0.208,0.2661,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,1,400,simple,0,0,2000
parser_labeled_results,0.2667,0.256,0.2612,0.3303,0.2904,0.3091,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,1,400,simple,0,4,2000
parser_labeled_results,0.2965,0.223,0.2546,0.3308,0.2376,0.2765,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,1,400,simple,0,2,2000
parser_labeled_results,0.2726,0.196,0.228,0.301,0.207,0.2453,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,1,400,simple,0,3,2000
parser_labeled_results,0.2874,0.213,0.2447,0.3363,0.2307,0.2736,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,1,400,simple,0,1,2000
parser_labeled_results,0.3082,0.192,0.2366,0.3578,0.2126,0.2667,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,0,400,simple,0,2,2000
parser_labeled_results,0.235,0.27,0.2513,0.3022,0.2987,0.3005,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,0,400,simple,0,4,2000
parser_labeled_results,0.2477,0.19,0.2151,0.3086,0.2256,0.2606,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,0,400,simple,0,0,2000
parser_labeled_results,0.2203,0.254,0.2359,0.2907,0.296,0.2933,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,0,400,simple,0,3,2000
parser_labeled_results,0.2791,0.223,0.2479,0.3378,0.2566,0.2917,bert-base-uncased,frozen,4.17,scierc,linear,0,0,LSTM,1,100,0,400,simple,0,1,2000
parser_labeled_results,0.2189,0.275,0.2438,0.2653,0.3173,0.289,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,1,400,simple,0,2,2000
parser_labeled_results,0.2517,0.224,0.237,0.3163,0.2663,0.2892,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,1,400,simple,0,4,2000
parser_labeled_results,0.2923,0.228,0.2562,0.3319,0.245,0.2819,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,1,400,simple,0,3,2000
parser_labeled_results,0.2848,0.258,0.2707,0.343,0.2802,0.3084,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,1,400,simple,0,1,2000
parser_labeled_results,0.2719,0.214,0.2395,0.3137,0.2464,0.276,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,1,400,simple,0,0,2000
parser_labeled_results,0.2193,0.259,0.2375,0.2804,0.3126,0.2957,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,0,400,simple,0,4,2000
parser_labeled_results,0.203,0.188,0.1952,0.2355,0.1978,0.215,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,0,400,simple,0,3,2000
parser_labeled_results,0.2031,0.246,0.2225,0.2272,0.2566,0.241,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,0,400,simple,0,1,2000
parser_labeled_results,0.2751,0.214,0.2407,0.3337,0.252,0.2871,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,0,400,simple,0,2,2000
parser_labeled_results,0.2983,0.213,0.2485,0.3151,0.2297,0.2657,bert-base-uncased,frozen,5.05,scierc,linear,0,0,LSTM,1,500,0,400,simple,0,0,2000
parser_labeled_results,0.6609,0.6587,0.6598,0.6684,0.6202,0.6434,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,1,400,simple,0,4,2000
parser_labeled_results,0.6547,0.6925,0.6731,0.6896,0.6995,0.6945,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,1,400,simple,0,3,2000
parser_labeled_results,0.6401,0.6686,0.654,0.6927,0.6827,0.6877,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,1,400,simple,0,2,2000
parser_labeled_results,0.6485,0.6678,0.658,0.6519,0.6346,0.6431,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,1,400,simple,0,1,2000
parser_labeled_results,0.6157,0.6933,0.6522,0.6273,0.6514,0.6392,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,1,400,simple,0,0,2000
parser_labeled_results,0.6188,0.6719,0.6443,0.6326,0.6538,0.643,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,0,400,simple,0,4,2000
parser_labeled_results,0.6656,0.6562,0.6609,0.6797,0.6274,0.6525,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,0,400,simple,0,2,2000
parser_labeled_results,0.6202,0.6595,0.6392,0.6469,0.6562,0.6516,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,0,400,simple,0,3,2000
parser_labeled_results,0.6326,0.643,0.6378,0.6949,0.6514,0.6725,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,0,400,simple,0,0,2000
parser_labeled_results,0.6366,0.6397,0.6382,0.6436,0.625,0.6341,bert-base-uncased,frozen,4.5,ade,linear,0,0,LSTM,1,300,0,400,simple,0,1,2000
parser_labeled_results,0.6811,0.634,0.6567,0.7388,0.6322,0.6813,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,1,400,simple,0,4,2000
parser_labeled_results,0.634,0.6768,0.6547,0.6643,0.6803,0.6722,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,1,400,simple,0,2,2000
parser_labeled_results,0.657,0.6744,0.6656,0.6834,0.6538,0.6683,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,1,400,simple,0,1,2000
parser_labeled_results,0.646,0.6694,0.6575,0.6724,0.6562,0.6642,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,1,400,simple,0,3,2000
parser_labeled_results,0.6921,0.6282,0.6586,0.6917,0.6202,0.654,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,1,400,simple,0,0,2000
parser_labeled_results,0.6344,0.6636,0.6487,0.6692,0.6466,0.6577,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,0,400,simple,0,2,2000
parser_labeled_results,0.6513,0.6282,0.6395,0.6477,0.601,0.6234,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,0,400,simple,0,4,2000
parser_labeled_results,0.6164,0.6876,0.65,0.6089,0.625,0.6168,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,0,400,simple,0,1,2000
parser_labeled_results,0.6431,0.6373,0.6402,0.6616,0.625,0.6428,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,0,400,simple,0,3,2000
parser_labeled_results,0.6649,0.6331,0.6486,0.7016,0.6442,0.6717,bert-base-uncased,frozen,4.1,ade,linear,0,0,LSTM,1,100,0,400,simple,0,0,2000
parser_labeled_results,0.6615,0.6719,0.6667,0.7032,0.6779,0.6903,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,1,400,simple,0,0,2000
parser_labeled_results,0.664,0.6224,0.6426,0.6736,0.625,0.6484,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,1,400,simple,0,4,2000
parser_labeled_results,0.6583,0.6958,0.6766,0.6667,0.6587,0.6626,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,1,400,simple,0,1,2000
parser_labeled_results,0.641,0.6595,0.6501,0.6675,0.6514,0.6594,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,1,400,simple,0,3,2000
parser_labeled_results,0.6467,0.6595,0.6531,0.6691,0.6514,0.6602,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,1,400,simple,0,2,2000
parser_labeled_results,0.5946,0.6505,0.6213,0.6176,0.625,0.6213,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,0,400,simple,0,0,2000
parser_labeled_results,0.6098,0.6249,0.6173,0.6574,0.6274,0.6421,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,0,400,simple,0,3,2000
parser_labeled_results,0.6265,0.6554,0.6406,0.6223,0.6178,0.62,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,0,400,simple,0,4,2000
parser_labeled_results,0.6431,0.6595,0.6512,0.6808,0.6562,0.6683,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,0,400,simple,0,1,2000
parser_labeled_results,0.6355,0.6397,0.6376,0.6416,0.6154,0.6282,bert-base-uncased,frozen,4.98,ade,linear,0,0,LSTM,1,500,0,400,simple,0,2,2000
parser_labeled_results,0.6473,0.6166,0.6316,0.6025,0.5857,0.594,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,1,400,simple,0,0,2000
parser_labeled_results,0.6526,0.6045,0.6277,0.6122,0.5735,0.5922,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,1,400,simple,0,1,2000
parser_labeled_results,0.6504,0.6251,0.6375,0.608,0.5918,0.5998,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,1,400,simple,0,2,2000
parser_labeled_results,0.6717,0.635,0.6528,0.6257,0.5993,0.6122,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,1,400,simple,0,3,2000
parser_labeled_results,0.6491,0.6279,0.6383,0.5964,0.581,0.5886,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,1,400,simple,0,4,2000
parser_labeled_results,0.6535,0.623,0.6379,0.6098,0.5952,0.6024,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,0,400,simple,0,2,2000
parser_labeled_results,0.669,0.6017,0.6336,0.62,0.5748,0.5965,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,0,400,simple,0,1,2000
parser_labeled_results,0.6656,0.6081,0.6356,0.6214,0.5816,0.6008,bert-base-uncased,frozen,4.64,yamakata,linear,0,0,LSTM,1,300,0,400,simple,0,0,2000
